timestamp,seed,Player 1,Player 2,Player 3,Player 4,winner_model,Player 1 bluffs,Player 1 bluffs_caught,Player 2 bluffs,Player 2 bluffs_caught,Player 3 bluffs,Player 3 bluffs_caught,Player 4 bluffs,Player 4 bluffs_caught,Player 5 bluffs,Player 5 bluffs_caught,Player 6 bluffs,Player 6 bluffs_caught,Player 1 challenges_issued,Player 1 challenges_correct,Player 2 challenges_issued,Player 2 challenges_correct,Player 3 challenges_issued,Player 3 challenges_correct,Player 4 challenges_issued,Player 4 challenges_correct,Player 5 challenges_issued,Player 5 challenges_correct,Player 6 challenges_issued,Player 6 challenges_correct,Player 1 card_guesses_total,Player 1 card_guesses_correct,Player 2 card_guesses_total,Player 2 card_guesses_correct,Player 3 card_guesses_total,Player 3 card_guesses_correct,Player 4 card_guesses_total,Player 4 card_guesses_correct,Player 5 card_guesses_total,Player 5 card_guesses_correct,Player 6 card_guesses_total,Player 6 card_guesses_correct,Player 1 cards_guessed,Player 1 cards_guessed_correct,Player 2 cards_guessed,Player 2 cards_guessed_correct,Player 3 cards_guessed,Player 3 cards_guessed_correct,Player 4 cards_guessed,Player 4 cards_guessed_correct,Player 5 cards_guessed,Player 5 cards_guessed_correct,Player 6 cards_guessed,Player 6 cards_guessed_correct
2026-05-17 00:44:54,2788506561,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,2,1,0,0,1,0,2,0,,,,,1,0,0,0,0,0,2,1,,,,,0,0,8,7,7,4,4,2,,,,,,,,,,,,,,,,
2026-05-17 00:46:55,783810668,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",x-ai/grok-4.3,1,1,0,0,2,1,0,0,,,,,0,0,3,1,0,0,3,1,,,,,3,3,3,2,4,2,0,0,,,,,,,,,,,,,,,,
2026-05-17 00:50:43,1223849503,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,1,0,1,0,0,0,0,0,,,,,1,0,2,0,1,0,1,0,,,,,13,8,12,6,9,4,6,4,,,,,,,,,,,,,,,,
2026-05-17 00:54:15,3260290596,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",openai/gpt-4o,0,0,1,0,1,1,2,1,,,,,2,1,2,1,0,0,1,0,,,,,4,0,7,3,6,6,0,0,,,,,,,,,,,,,,,,
2026-05-17 00:56:12,94642831,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,0,0,2,2,3,1,,,,,4,2,1,1,0,0,0,0,,,,,0,0,3,0,0,0,4,4,,,,,,,,,,,,,,,,
2026-05-17 00:58:50,2176736909,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",x-ai/grok-4.3,2,2,0,0,1,0,1,0,,,,,0,0,1,1,2,0,2,1,,,,,0,0,2,1,0,0,2,2,,,,,,,,,,,,,,,,
2026-05-17 01:00:46,965460643,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",openai/gpt-4o,4,1,3,2,0,0,1,1,,,,,3,3,0,0,3,1,0,0,,,,,6,2,3,1,0,0,4,1,,,,,,,,,,,,,,,,
2026-05-17 01:04:00,2064593633,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,3,2,0,0,2,1,1,1,,,,,0,0,1,1,3,2,1,1,,,,,0,0,4,3,5,3,3,3,,,,,,,,,,,,,,,,
2026-05-17 01:07:00,1994060811,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,1,1,0,0,2,1,3,0,,,,,0,0,2,0,1,0,2,2,,,,,4,2,0,0,5,3,6,4,,,,,,,,,,,,,,,,
2026-05-17 01:09:39,2625633111,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",google/gemini-2.0-flash-001,0,0,1,0,2,1,1,1,,,,,1,0,3,2,0,0,0,0,,,,,3,2,4,1,3,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 01:11:00,354939876,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",google/gemini-2.0-flash-001,2,2,1,0,1,1,0,0,,,,,0,0,4,3,0,0,1,0,,,,,0,0,6,2,4,2,6,2,,,,,,,,,,,,,,,,
2026-05-17 01:12:40,192992941,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",openai/gpt-4o,2,2,0,0,2,2,1,1,,,,,0,0,7,5,0,0,0,0,,,,,3,1,3,0,3,2,3,2,,,,,,,,,,,,,,,,
2026-05-17 01:15:34,1837016955,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,0,0,1,0,1,1,4,1,,,,,2,0,1,1,2,1,1,0,,,,,0,0,4,1,4,2,5,2,,,,,,,,,,,,,,,,
2026-05-17 01:18:01,1523901483,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,0,0,4,0,2,1,0,0,,,,,2,0,1,1,1,0,0,0,,,,,0,0,6,1,6,3,4,1,,,,,,,,,,,,,,,,
2026-05-17 01:20:25,3419729322,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,0,0,2,0,0,0,0,0,,,,,2,0,0,0,1,0,0,0,,,,,0,0,5,0,7,5,6,4,,,,,,,,,,,,,,,,
2026-05-17 01:23:24,2485707010,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",openai/gpt-4o,0,0,1,1,2,0,4,1,,,,,3,1,0,0,1,1,0,0,,,,,0,0,4,0,5,2,7,2,,,,,,,,,,,,,,,,
2026-05-17 01:25:11,3260290596,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,0,0,1,1,0,0,,,,,2,0,0,0,0,0,3,1,,,,,0,0,2,0,3,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 01:27:37,3419729322,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",x-ai/grok-4.3,1,1,2,0,0,0,0,0,,,,,1,0,0,0,0,0,3,1,,,,,0,0,4,3,4,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 01:49:07,1523901483,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,2,0,2,1,1,0,0,0,,,,,2,1,0,0,0,0,2,0,,,,,8,7,4,3,8,6,0,0,,,,,,,,,,,,,,,,
2026-05-17 01:55:15,2625633111,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,3,2,0,0,0,0,0,0,,,,,0,0,2,0,0,0,3,2,,,,,0,0,0,0,1,1,2,0,,,,,,,,,,,,,,,,
2026-05-17 01:57:47,2176736909,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,1,1,0,0,4,1,0,0,,,,,1,0,0,0,2,1,1,1,,,,,0,0,4,1,4,1,4,2,,,,,,,,,,,,,,,,
2026-05-17 02:04:13,2064593633,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",x-ai/grok-4.3,2,1,1,0,0,0,2,1,,,,,0,0,2,1,3,1,1,0,,,,,8,7,8,6,0,0,8,6,,,,,,,,,,,,,,,,
2026-05-17 02:06:43,2788506561,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,0,0,2,0,0,0,1,1,,,,,1,1,0,0,2,0,1,0,,,,,3,2,3,2,0,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 02:08:59,2485707010,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",google/gemini-2.0-flash-001,3,1,1,1,1,0,1,1,,,,,0,0,2,1,3,2,0,0,,,,,5,1,5,1,7,2,4,1,,,,,,,,,,,,,,,,
2026-05-17 02:11:24,1223849503,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,0,0,0,0,4,1,0,0,,,,,2,0,2,1,0,0,0,0,,,,,4,3,5,2,8,7,6,2,,,,,,,,,,,,,,,,
2026-05-17 02:14:38,354939876,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",openai/gpt-4o,1,1,1,0,3,2,1,0,,,,,0,0,3,1,0,0,3,2,,,,,3,0,0,0,0,0,4,2,,,,,,,,,,,,,,,,
2026-05-17 02:24:35,192992941,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",openai/gpt-4o,0,0,1,0,1,1,0,0,,,,,1,0,2,1,1,0,0,0,,,,,7,2,4,3,0,0,6,2,,,,,,,,,,,,,,,,
2026-05-17 02:25:46,783810668,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",anthropic/claude-opus-4.6-fast,2,2,0,0,0,0,1,1,,,,,0,0,4,2,1,1,1,0,,,,,0,0,0,0,2,1,2,1,,,,,,,,,,,,,,,,
2026-05-17 02:28:44,1994060811,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,2,1,1,0,0,0,,,,,2,0,0,0,1,0,1,1,,,,,0,0,4,1,4,2,4,2,,,,,,,,,,,,,,,,
2026-05-17 02:41:40,1837016955,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",openai/gpt-4o,1,1,3,0,1,0,2,1,,,,,1,0,2,1,1,1,0,0,,,,,0,0,4,2,7,3,9,5,,,,,,,,,,,,,,,,
2026-05-17 02:45:20,965460643,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,1,2,2,1,0,0,0,,,,,2,1,0,0,4,2,0,0,,,,,0,0,0,0,2,1,2,0,,,,,,,,,,,,,,,,
2026-05-17 02:48:09,94642831,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,0,0,2,1,0,0,0,0,,,,,2,0,1,0,0,0,1,1,,,,,0,0,6,3,4,1,5,3,,,,,,,,,,,,,,,,
2026-05-17 02:50:14,2485707010,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,6,0,1,0,1,1,1,1,,,,,2,1,0,0,1,0,2,1,,,,,9,4,6,2,0,0,3,3,,,,,,,,,,,,,,,,
2026-05-17 02:52:31,94642831,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",x-ai/grok-4.3,2,2,0,0,1,0,0,0,,,,,0,0,2,1,0,0,3,1,,,,,0,0,3,1,3,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 02:55:30,1523901483,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,1,3,1,1,0,0,0,,,,,1,0,1,0,0,0,3,2,,,,,0,0,5,3,4,3,4,1,,,,,,,,,,,,,,,,
2026-05-17 02:56:54,3419729322,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,2,1,0,0,0,0,0,0,,,,,1,0,3,1,0,0,2,0,,,,,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,
2026-05-17 02:59:28,1837016955,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,1,0,0,0,0,0,2,1,,,,,2,0,0,0,3,1,0,0,,,,,5,1,4,0,0,0,4,0,,,,,,,,,,,,,,,,
2026-05-17 03:03:16,2176736909,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",x-ai/grok-4.3,0,0,0,0,1,0,2,0,,,,,2,0,0,0,2,0,1,0,,,,,0,0,3,1,0,0,4,3,,,,,,,,,,,,,,,,
2026-05-17 03:04:46,783810668,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,2,1,0,0,0,0,0,0,,,,,1,0,0,0,3,1,1,0,,,,,3,2,2,1,0,0,3,1,,,,,,,,,,,,,,,,
2026-05-17 03:08:30,1994060811,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,1,0,0,0,0,0,5,1,,,,,0,0,1,1,2,0,1,0,,,,,8,2,6,4,0,0,4,2,,,,,,,,,,,,,,,,
2026-05-17 03:13:09,192992941,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",openai/gpt-4o,0,0,0,0,2,2,5,0,,,,,1,1,2,1,0,0,0,0,,,,,9,4,4,2,0,0,7,5,,,,,,,,,,,,,,,,
2026-05-17 03:17:29,2064593633,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No",x-ai/grok-4.3,0,0,1,1,7,0,2,0,,,,,0,0,1,0,0,0,1,1,,,,,11,5,0,0,9,6,10,5,,,,,,,,,,,,,,,,
2026-05-17 03:20:39,2788506561,"x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No",anthropic/claude-opus-4.6-fast,1,0,0,0,4,0,1,1,,,,,0,0,2,0,1,1,0,0,,,,,5,1,0,0,5,4,0,0,,,,,,,,,,,,,,,,
2026-05-17 03:23:16,965460643,"x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes",anthropic/claude-opus-4.6-fast,1,1,0,0,0,0,1,1,,,,,1,0,4,2,0,0,1,0,,,,,4,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 03:26:02,2625633111,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,0,0,0,0,1,0,0,0,,,,,2,0,0,0,2,0,1,0,,,,,0,0,4,2,4,1,5,2,,,,,,,,,,,,,,,,
2026-05-17 03:28:01,354939876,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No",x-ai/grok-4.3,2,0,2,1,2,2,0,0,,,,,5,3,1,0,0,0,0,0,,,,,4,2,5,2,5,0,4,2,,,,,,,,,,,,,,,,
2026-05-17 03:29:05,3260290596,"google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,0,2,2,0,0,0,0,,,,,4,2,0,0,2,0,0,0,,,,,2,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,
2026-05-17 03:31:15,1223849503,"google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes",openai/gpt-4o,1,1,2,0,0,0,0,0,,,,,1,0,3,1,0,0,2,0,,,,,0,0,4,3,3,1,3,2,,,,,,,,,,,,,,,,
2026-05-17 03:33:36,2625633111,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No","openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,7,0,0,0,1,1,0,0,,,,,1,1,0,0,0,0,2,0,,,,,8,5,9,3,4,1,0,0,,,,,,,,,,,,,,,,
2026-05-17 03:35:37,1837016955,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No","openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,2,0,0,0,0,0,0,0,,,,,0,0,1,0,0,0,2,0,,,,,7,5,8,4,4,2,0,0,,,,,,,,,,,,,,,,
2026-05-17 03:38:06,2485707010,"anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,1,1,2,2,1,0,0,0,,,,,1,0,0,0,1,1,4,2,,,,,0,0,7,2,4,3,3,2,,,,,,,,,,,,,,,,
2026-05-17 03:39:40,1994060811,"anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes","openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,1,1,0,0,0,0,2,0,,,,,1,0,3,1,0,0,2,0,,,,,0,0,3,2,2,1,3,1,,,,,,,,,,,,,,,,
2026-05-17 03:41:09,1523901483,"openai/gpt-4o, depth=10, rules=No, strategy=No","x-ai/grok-4.3, depth=10, rules=Yes, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=Yes",anthropic/claude-opus-4.6-fast,0,0,0,0,0,0,1,0,,,,,2,0,0,0,2,0,0,0,,,,,0,0,4,2,6,3,5,2,,,,,,,,,,,,,,,,
2026-05-17 03:43:14,2176736909,"openai/gpt-4o, depth=10, rules=Yes, strategy=No","x-ai/grok-4.3, depth=10, rules=No, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=Yes","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=No",anthropic/claude-opus-4.6-fast,1,0,1,1,1,1,0,0,,,,,0,0,0,0,2,1,2,1,,,,,7,5,4,2,0,0,5,2,,,,,,,,,,,,,,,,
2026-05-17 03:44:58,94642831,"openai/gpt-4o, depth=10, rules=No, strategy=Yes","x-ai/grok-4.3, depth=10, rules=Yes, strategy=Yes","google/gemini-2.0-flash-001, depth=10, rules=No, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=Yes, strategy=No",x-ai/grok-4.3,2,1,0,0,0,0,2,1,,,,,2,1,0,0,3,1,0,0,,,,,4,3,3,0,0,0,3,2,,,,,,,,,,,,,,,,
2026-05-17 03:47:42,2788506561,"openai/gpt-4o, depth=10, rules=Yes, strategy=Yes","x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes",x-ai/grok-4.3,0,0,0,0,0,0,3,0,,,,,0,0,0,0,2,0,0,0,,,,,10,5,9,5,10,5,10,7,,,,,,,,,,,,,,,,
2026-05-17 03:50:20,1223849503,"x-ai/grok-4.3, depth=10, rules=No, strategy=No","google/gemini-2.0-flash-001, depth=10, rules=Yes, strategy=No","anthropic/claude-opus-4.6-fast, depth=10, rules=No, strategy=Yes","openai/gpt-4o, depth=10, rules=Yes, strategy=Yes",x-ai/grok-4.3,0,0,0,0,1,1,0,0,,,,,0,0,3,1,0,0,0,0,,,,,7,2,0,0,4,2,9,6,,,,,,,,,,,,,,,,
